ID,team_position,is_captain,is_vice_captain,multiplier,manager_id,gameweek,minutes,goals_scored,assists,bonus,clean_sheets,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,total_points,player_name
415,14,False,False,1,295362,35,90,0,1,1,0,0.3,0.09,0.39,0.69,6,Fabian Schär
351,15,False,False,1,295362,35,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Erling Haaland
47,1,False,False,1,302714,35,90,0,0,2,1,0.0,0.0,0.0,0.85,9,Emiliano Martínez Romero
339,2,False,False,1,302714,35,90,1,0,0,0,0.28,0.01,0.29,3.13,6,Virgil van Dijk
579,3,False,False,1,302714,35,56,0,0,0,0,0.0,0.08,0.08,0.21,0,Ryan Sessegnon
418,4,False,False,1,302714,35,90,0,0,0,0,0.0,0.04,0.04,0.69,2,Kieran Trippier
328,5,False,False,1,302714,35,90,0,0,0,0,0.09,0.31,0.4,3.13,2,Mohamed Salah
392,6,False,False,1,302714,35,90,0,0,0,0,0.26,0.22,0.48,0.69,2,Harvey Barnes
23,7,False,False,1,302714,35,90,0,0,0,0,0.15,0.18,0.33,0.97,2,Leandro Trossard
199,8,False,False,1,302714,35,90,1,0,3,0,0.98,0.07,1.05,0.71,10,Eberechi Eze
633,9,False,False,1,302714,35,16,0,0,0,0,0.0,0.01,0.01,0.2,1,Mikel Merino Zazón
110,10,False,False,1,302714,35,90,1,0,1,0,1.2,0.01,1.21,1.56,7,Yoane Wissa
207,11,False,False,1,302714,35,75,0,0,0,0,0.04,0.01,0.05,0.71,2,Jean-Philippe Mateta
152,12,False,False,1,302714,35,90,0,0,0,0,0.0,0.0,0.0,1.42,3,Kepa Arrizabalaga Revuelta
495,13,False,False,1,302714,35,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Pedro Porro Sauceda
436,14,False,False,1,302714,35,80,1,0,2,0,0.07,0.02,0.09,2.02,10,Murillo Costa dos Santos
180,15,False,False,1,302714,35,71,0,0,0,1,0.12,0.01,0.13,0.8,2,Nicolas Jackson
443,1,False,False,1,307954,35,90,0,0,0,0,0.0,0.01,0.01,2.56,1,Matz Sels
311,2,False,False,1,307954,35,56,0,0,0,0,0.04,0.24,0.28,1.68,0,Trent Alexander-Arnold
437,3,False,False,1,307954,35,90,0,1,1,0,0.11,0.19,0.3,2.56,5,Neco Williams
163,4,False,False,1,307954,35,90,0,0,0,0,0.0,0.11,0.11,1.05,2,Marc Cucurella Saseta
720,5,False,False,1,307954,35,90,0,0,0,0,0.0,0.01,0.01,0.71,2,Emmanuel Agbadou
402,6,False,False,1,307954,35,55,0,0,0,0,0.09,0.02,0.11,0.17,1,Jacob Murphy
432,7,False,False,1,307954,35,90,0,0,0,0,0.18,0.08,0.26,2.56,2,Anthony Elanga
366,8,False,False,1,307954,35,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Bruno Borges Fernandes
13,9,False,False,1,307954,35,90,0,1,3,0,0.12,0.18,0.3,0.97,8,Martin Ødegaard
447,10,False,False,1,307954,35,90,0,0,0,0,0.24,0.05,0.29,2.56,2,Chris Wood
252,11,False,False,1,307954,35,90,0,0,0,0,0.02,0.06,0.08,0.96,2,Raúl Jiménez Rodríguez
310,12,False,False,1,307954,35,90,0,0,0,0,0.0,0.0,0.0,3.13,2,Alisson Becker
566,13,False,False,1,307954,35,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Jørgen Strand Larsen
326,14,False,False,1,307954,35,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Ibrahima Konaté
327,15,False,False,1,307954,35,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Luis Díaz Marulanda
15,1,False,False,1,318423,35,90,0,0,0,0,0.0,0.01,0.01,0.97,1,David Raya Martín
200,2,False,False,1,318423,35,90,0,0,0,0,0.11,0.55,0.66,0.71,2,Marc Guéhi
231,3,False,False,1,318423,35,90,0,0,0,0,0.0,0.08,0.08,0.85,0,Vitalii Mykolenko
70,4,False,False,1,318423,35,90,0,0,0,0,0.0,0.13,0.13,1.42,2,Milos Kerkez
433,5,False,False,1,318423,35,90,0,0,0,0,0.0,0.03,0.03,2.56,1,Morgan Gibbs-White
423,6,False,False,1,318423,35,90,0,0,0,0,0.1,0.05,0.15,2.56,2,Elliot Anderson
336,7,False,False,1,318423,35,21,0,0,0,0,0.0,0.01,0.01,1.44,1,Dominik Szoboszlai
585,8,False,False,1,318423,35,90,0,0,0,0,0.6,0.41,1.01,0.71,2,Ismaïla Sarr
148,9,False,False,1,318423,35,90,0,0,0,0,0.0,0.02,0.02,1.87,1,Danny Welbeck
306,10,False,False,1,318423,35,84,1,0,3,1,0.48,0.07,0.55,0.5,9,Jamie Vardy
129,11,False,False,1,318423,35,0,0,0,0,0,0.0,0.0,0.0,0.0,0,João Pedro Junqueira de Jesus
235,12,False,False,1,318423,35,90,0,0,0,0,0.0,0.0,0.0,0.85,2,Jordan Pickford
335,13,False,False,1,318423,35,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Andrew Robertson
136,14,False,False,1,318423,35,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Mitoma Kaoru
6,15,False,False,1,318423,35,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Jurriën Timber
91,1,False,False,1,319681,35,90,0,0,0,0,0.0,0.0,0.0,1.56,1,Mark Flekken
36,2,False,False,1,319681,35,19,0,0,0,0,0.0,0.0,0.0,0.15,1,Lucas Digne
422,3,False,False,1,319681,35,90,0,0,0,0,0.01,0.06,0.07,2.56,1,Ola Aina
395,4,False,False,1,319681,35,90,0,0,0,0,0.0,0.0,0.0,0.69,2,Dan Burn
409,5,False,False,1,319681,35,90,0,0,0,0,0.0,0.02,0.02,0.69,2,Tino Livramento
17,6,False,False,1,319681,35,85,0,0,0,0,0.48,0.06,0.54,0.97,2,Bukayo Saka
514,7,False,False,1,319681,35,90,1,0,2,0,0.53,0.05,0.58,0.77,9,Jarrod Bowen
394,8,False,False,1,319681,35,90,0,0,0,0,0.07,0.09,0.16,0.69,2,Bruno Guimarães Rodriguez Moura
99,9,False,False,1,319681,35,90,0,1,0,0,0.06,0.12,0.18,1.56,5,Bryan Mbeumo
58,10,False,False,1,319681,35,70,0,0,0,1,0.21,0.01,0.22,0.7,2,Ollie Watkins
541,11,False,False,1,319681,35,84,0,0,0,0,0.08,0.1,0.18,0.71,2,Matheus Santos Carneiro da Cunha
383,12,False,False,1,319681,35,0,0,0,0,0,0.0,0.0,0.0,0.0,0,André Onana
82,13,False,False,1,319681,35,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Dominic Solanke-Mitchell
57,14,False,False,1,319681,35,82,1,0,3,1,0.09,0.03,0.12,0.76,11,Youri Tielemans
255,15,False,False,1,319681,35,90,0,0,0,0,0.0,0.26,0.26,0.96,2,Antonee Robinson
347,1,False,False,1,295362,36,90,0,0,0,1,0.0,0.0,0.0,0.1,6,Ederson Santana de Moraes
574,2,False,False,1,295362,36,90,0,0,0,0,0.0,0.0,0.0,1.07,1,Nikola Milenković
350,3,False,False,1,295362,36,90,0,0,0,1,0.07,0.08,0.15,0.1,6,Joško Gvardiol
361,4,False,False,1,295362,36,90,0,0,3,1,0.09,0.16,0.25,0.1,9,Rúben dos Santos Gato Alves Dias
415,5,False,False,1,295362,36,90,0,0,0,1,0.0,0.02,0.02,0.69,5,Fabian Schär
345,6,False,False,1,295362,36,90,0,0,0,1,0.37,0.81,1.18,0.1,3,Kevin De Bruyne
54,7,False,False,1,295362,36,88,0,1,0,1,0.0,0.28,0.28,0.26,6,Morgan Rogers
182,8,False,False,1,295362,36,90,0,0,0,0,0.23,0.04,0.27,1.57,2,Cole Palmer
106,9,False,False,1,295362,36,71,1,0,3,1,0.32,0.07,0.39,0.09,11,Kevin Schade
351,10,False,False,1,295362,36,90,0,0,0,1,0.05,0.21,0.26,0.1,2,Erling Haaland
401,11,False,False,1,295362,36,90,0,0,0,1,0.32,0.03,0.35,0.69,2,Alexander Isak
413,12,False,False,1,295362,36,90,0,0,0,1,0.0,0.0,0.0,0.69,7,Nick Pope
735,13,False,False,1,295362,36,6,0,0,0,0,0.13,0.0,0.13,0.0,1,Omar Marmoush
560,14,False,False,1,295362,36,90,0,0,0,0,0.2,0.06,0.26,1.57,2,Pedro Lomba Neto
18,15,False,False,1,295362,36,90,0,0,0,0,0.0,0.01,0.01,2.56,1,William Saliba
248,1,False,False,1,302714,36,90,0,0,0,0,0.0,0.0,0.0,1.12,2,Bernd Leno
579,2,False,False,1,302714,36,82,0,0,0,0,0.04,0.03,0.07,1.03,1,Ryan Sessegnon
88,3,False,False,1,302714,36,90,0,0,2,1,0.0,0.01,0.01,0.93,8,Nathan Collins
339,4,False,False,1,302714,36,90,0,0,0,0,0.0,0.03,0.03,2.31,1,Virgil van Dijk
328,5,False,False,1,302714,36,90,0,0,0,0,0.0,0.39,0.39,2.31,2,Mohamed Salah
392,6,False,False,1,302714,36,90,0,0,0,1,0.37,0.14,0.51,0.69,3,Harvey Barnes
23,7,False,False,1,302714,36,77,0,1,2,0,0.3,0.37,0.67,2.19,7,Leandro Trossard
199,8,False,False,1,302714,36,90,2,0,3,1,1.16,0.2,1.36,0.68,16,Eberechi Eze
346,9,False,False,1,302714,36,45,0,0,0,0,0.0,0.2,0.2,0.07,1,Jérémy Doku
110,10,False,False,1,302714,36,90,0,0,0,1,0.55,0.08,0.63,0.76,1,Yoane Wissa
207,11,False,False,1,302714,36,59,0,0,0,0,0.58,0.02,0.6,0.52,1,Jean-Philippe Mateta
152,12,False,False,1,302714,36,90,0,0,0,0,0.0,0.0,0.0,0.98,2,Kepa Arrizabalaga Revuelta
180,13,False,False,1,302714,36,35,0,0,0,0,0.0,0.0,0.0,1.0,-2,Nicolas Jackson
436,14,False,False,1,302714,36,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Murillo Costa dos Santos
418,15,False,False,1,302714,36,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Kieran Trippier
443,1,False,False,1,307954,36,90,0,0,0,0,0.0,0.0,0.0,1.07,2,Matz Sels
163,2,False,False,1,307954,36,90,0,0,0,0,0.04,0.02,0.06,1.57,1,Marc Cucurella Saseta
437,3,False,False,1,307954,36,90,0,0,0,0,0.0,0.03,0.03,1.07,1,Neco Williams
720,4,False,False,1,307954,36,90,0,0,0,0,0.0,0.01,0.01,1.57,1,Emmanuel Agbadou
13,5,False,False,1,307954,36,90,0,1,0,0,0.16,0.16,0.32,2.56,5,Martin Ødegaard
366,6,False,False,1,307954,36,90,0,0,0,0,0.14,0.42,0.56,1.56,2,Bruno Borges Fernandes
327,7,False,False,1,307954,36,78,1,0,1,0,1.28,0.04,1.32,2.21,8,Luis Díaz Marulanda
432,8,False,False,1,307954,36,90,0,1,2,0,0.03,0.34,0.37,1.07,7,Anthony Elanga
566,9,False,False,1,307954,36,31,0,0,0,0,0.0,0.01,0.01,0.66,1,Jørgen Strand Larsen
252,10,False,False,1,307954,36,90,1,0,3,0,0.2,0.06,0.26,1.12,9,Raúl Jiménez Rodríguez
447,11,False,False,1,307954,36,90,1,0,2,0,0.74,0.0,0.74,1.07,8,Chris Wood
310,12,False,False,1,307954,36,90,0,0,0,0,0.0,0.0,0.0,2.31,2,Alisson Becker
402,13,False,False,1,307954,36,90,0,1,0,1,0.03,0.82,0.85,0.69,5,Jacob Murphy
311,14,False,False,1,307954,36,23,0,0,0,0,0.05,0.09,0.14,0.85,1,Trent Alexander-Arnold
326,15,False,False,1,307954,36,90,0,0,0,0,0.1,0.0,0.1,2.31,1,Ibrahima Konaté
15,1,False,False,1,318423,36,90,0,0,0,0,0.0,0.0,0.0,2.56,2,David Raya Martín
200,2,False,False,1,318423,36,90,0,0,1,1,0.0,0.14,0.14,0.68,7,Marc Guéhi
231,3,False,False,1,318423,36,90,1,0,0,0,0.03,0.01,0.04,0.79,8,Vitalii Mykolenko
335,4,False,False,1,318423,36,90,0,1,0,0,0.17,0.27,0.44,2.31,4,Andrew Robertson
433,5,False,False,1,318423,36,90,1,1,3,0,0.28,0.13,0.41,1.07,13,Morgan Gibbs-White
423,6,False,False,1,318423,36,90,0,0,0,0,0.06,0.02,0.08,0.92,1,Elliot Anderson
336,7,False,False,1,318423,36,90,0,1,0,0,0.06,0.63,0.69,2.31,5,Dominik Szoboszlai
585,8,False,False,1,318423,36,77,0,1,0,1,0.63,0.33,0.96,0.58,6,Ismaïla Sarr
136,9,False,False,1,318423,36,10,0,0,0,0,0.0,0.0,0.0,0.08,1,Mitoma Kaoru
148,10,False,False,1,318423,36,90,1,0,3,1,0.79,0.01,0.8,0.91,9,Danny Welbeck
306,11,False,False,1,318423,36,90,0,1,0,0,0.01,0.02,0.03,1.31,5,Jamie Vardy
235,12,False,False,1,318423,36,90,0,0,0,0,0.0,0.0,0.0,0.79,3,Jordan Pickford
6,13,False,False,1,318423,36,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Jurriën Timber
129,14,False,False,1,318423,36,0,0,0,0,0,0.0,0.0,0.0,0.0,0,João Pedro Junqueira de Jesus
70,15,False,False,1,318423,36,87,0,0,0,0,0.03,0.03,0.06,0.98,2,Milos Kerkez
91,1,False,False,1,319681,36,90,0,0,2,1,0.0,0.0,0.0,0.93,9,Mark Flekken
36,2,False,False,1,319681,36,90,0,0,1,1,0.0,0.13,0.13,0.8,7,Lucas Digne
422,3,False,False,1,319681,36,90,0,0,0,0,0.0,0.03,0.03,1.07,0,Ola Aina
395,4,False,False,1,319681,36,90,0,1,2,1,0.08,0.01,0.09,0.69,11,Dan Burn
409,5,False,False,1,319681,36,90,0,0,1,1,0.0,0.34,0.34,0.69,7,Tino Livramento
17,6,False,False,1,319681,36,87,0,0,0,0,0.38,0.18,0.56,2.34,2,Bukayo Saka
514,7,False,False,1,319681,36,72,1,0,0,1,0.29,0.01,0.3,0.73,8,Jarrod Bowen
394,8,False,False,1,319681,36,90,1,0,0,1,0.1,0.07,0.17,0.69,7,Bruno Guimarães Rodriguez Moura
99,9,False,False,1,319681,36,90,0,1,0,1,0.18,0.23,0.41,0.93,6,Bryan Mbeumo
58,10,False,False,1,319681,36,90,1,0,3,1,0.36,0.02,0.38,0.8,9,Ollie Watkins
541,11,False,False,1,319681,36,58,0,0,0,0,0.11,0.16,0.27,0.91,0,Matheus Santos Carneiro da Cunha
383,12,False,False,1,319681,36,0,0,0,0,0,0.0,0.0,0.0,0.0,0,André Onana
82,13,False,False,1,319681,36,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Dominic Solanke-Mitchell
57,14,False,False,1,319681,36,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Youri Tielemans
255,15,False,False,1,319681,36,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Antonee Robinson
47,1,False,False,1,295362,37,90,0,0,0,1,0.0,0.0,0.0,0.51,6,Emiliano Martínez Romero
574,2,False,False,1,295362,37,90,1,0,0,0,0.35,0.01,0.36,1.13,8,Nikola Milenković
350,3,False,False,1,295362,37,90,0,0,0,0,0.0,0.01,0.01,1.06,2,Joško Gvardiol
44,4,False,False,1,295362,37,90,1,0,3,1,0.35,0.12,0.47,0.51,15,Ezri Konsa Ngoyo
560,5,False,False,1,295362,37,90,0,0,0,1,0.02,0.05,0.07,0.29,3,Pedro Lomba Neto
345,6,False,False,1,295362,37,68,0,0,0,1,0.91,0.16,1.07,0.78,3,Kevin De Bruyne
54,7,False,False,1,295362,37,90,0,1,0,1,0.36,0.08,0.44,0.51,6,Morgan Rogers
182,8,False,False,1,295362,37,90,0,0,0,1,0.06,0.27,0.33,0.29,2,Cole Palmer
106,9,False,False,1,295362,37,75,0,0,0,0,0.12,0.01,0.13,0.93,2,Kevin Schade
351,10,False,False,1,295362,37,82,0,0,0,1,0.11,0.06,0.17,0.78,2,Erling Haaland
735,11,False,False,1,295362,37,90,1,0,2,1,0.12,0.24,0.36,0.78,8,Omar Marmoush
347,12,False,False,1,295362,37,90,0,0,0,0,0.0,0.0,0.0,1.06,1,Ederson Santana de Moraes
401,13,False,False,1,295362,37,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Alexander Isak
415,14,False,False,1,295362,37,90,0,0,0,0,0.92,0.01,0.93,0.64,2,Fabian Schär
18,15,False,False,1,295362,37,45,0,0,0,0,0.0,0.0,0.0,1.46,1,William Saliba
185,1,False,False,1,302714,37,90,0,0,0,1,0.0,0.0,0.0,0.29,6,Robert Lynch Sánchez
436,2,False,False,1,302714,37,90,0,0,0,0,0.0,0.01,0.01,1.13,1,Murillo Costa dos Santos
32,3,False,False,1,302714,37,90,0,0,0,1,0.06,0.02,0.08,0.51,5,Matty Cash
88,4,False,False,1,302714,37,90,0,0,0,0,0.0,0.0,0.0,0.99,1,Nathan Collins
199,5,False,False,1,302714,37,9,1,0,0,0,0.21,0.06,0.27,0.17,6,Eberechi Eze
89,6,False,False,1,302714,37,90,0,0,0,0,0.1,0.31,0.41,0.99,2,Mikkel Damsgaard
328,7,False,False,1,302714,37,90,0,0,0,0,0.83,0.06,0.89,2.2,2,Mohamed Salah
392,8,False,False,1,302714,37,75,0,0,0,0,0.21,0.03,0.24,0.59,2,Harvey Barnes
218,9,False,False,1,302714,37,90,0,0,0,1,1.03,0.12,1.15,1.21,2,Norberto Bercique Gomes Betuncal
207,10,False,False,1,302714,37,9,0,0,0,0,0.2,0.03,0.23,0.17,1,Jean-Philippe Mateta
110,11,False,False,1,302714,37,90,1,1,2,0,1.25,0.06,1.31,0.99,10,Yoane Wissa
152,12,False,False,1,302714,37,90,0,0,0,0,0.0,0.0,0.0,1.6,1,Kepa Arrizabalaga Revuelta
78,13,False,False,1,302714,37,90,0,0,0,0,0.08,0.01,0.09,1.6,2,Antoine Semenyo
339,14,False,False,1,302714,37,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Virgil van Dijk
418,15,False,False,1,302714,37,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Kieran Trippier
443,1,False,False,1,307954,37,90,0,0,0,0,0.0,0.0,0.0,1.13,3,Matz Sels
163,2,False,False,1,307954,37,90,1,0,3,1,0.16,0.01,0.17,0.29,15,Marc Cucurella Saseta
437,3,False,False,1,307954,37,90,0,0,2,0,0.0,0.14,0.14,1.13,4,Neco Williams
720,4,False,False,1,307954,37,90,1,0,0,0,0.61,0.02,0.63,1.69,5,Emmanuel Agbadou
13,5,False,False,1,307954,37,90,0,1,0,1,0.03,0.04,0.07,1.64,6,Martin Ødegaard
366,6,False,False,1,307954,37,80,0,0,0,0,0.03,0.04,0.07,0.82,1,Bruno Borges Fernandes
327,7,False,False,1,307954,37,27,0,0,0,0,0.02,0.04,0.06,1.19,1,Luis Díaz Marulanda
432,8,False,False,1,307954,37,90,0,1,0,0,0.18,0.44,0.62,1.11,5,Anthony Elanga
566,9,False,False,1,307954,37,66,1,1,2,0,0.24,0.01,0.25,1.13,11,Jørgen Strand Larsen
252,10,False,False,1,307954,37,90,1,0,3,0,0.37,0.04,0.41,2.87,9,Raúl Jiménez Rodríguez
447,11,False,False,1,307954,37,90,0,0,0,0,0.21,0.12,0.33,1.13,2,Chris Wood
310,12,False,False,1,307954,37,90,0,0,0,0,0.0,0.0,0.0,2.2,4,Alisson Becker
402,13,False,False,1,307954,37,62,0,0,0,0,0.0,0.03,0.03,0.57,2,Jacob Murphy
311,14,False,False,1,307954,37,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Trent Alexander-Arnold
326,15,False,False,1,307954,37,90,0,0,0,0,0.0,0.02,0.02,2.2,1,Ibrahima Konaté
15,1,False,False,1,318423,37,90,0,0,1,1,0.0,0.01,0.01,1.86,7,David Raya Martín
231,2,False,False,1,318423,37,90,0,0,2,1,0.02,0.04,0.06,1.21,8,Vitalii Mykolenko
70,3,False,False,1,318423,37,82,0,0,0,0,0.0,0.08,0.08,1.51,1,Milos Kerkez
6,4,False,False,1,318423,37,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Jurriën Timber
433,5,False,False,1,318423,37,83,1,0,3,1,1.14,0.23,1.37,0.95,11,Morgan Gibbs-White
423,6,False,False,1,318423,37,82,0,0,0,1,0.0,0.24,0.24,0.95,2,Elliot Anderson
336,7,False,False,1,318423,37,63,1,0,0,0,0.11,0.02,0.13,1.01,7,Dominik Szoboszlai
585,8,False,False,1,318423,37,62,0,1,0,0,0.33,0.33,0.66,1.18,5,Ismaïla Sarr
136,9,False,False,1,318423,37,25,1,0,0,0,0.4,0.25,0.65,0.38,6,Mitoma Kaoru
148,10,False,False,1,318423,37,83,0,1,0,0,0.66,0.08,0.74,2.24,5,Danny Welbeck
306,11,False,False,1,318423,37,79,1,0,2,1,0.45,0.0,0.45,1.33,8,Jamie Vardy
235,12,False,False,1,318423,37,90,0,0,0,1,0.0,0.0,0.0,1.21,6,Jordan Pickford
200,13,False,False,1,318423,37,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Marc Guéhi
129,14,False,False,1,318423,37,0,0,0,0,0,0.0,0.0,0.0,0.0,0,João Pedro Junqueira de Jesus
335,15,False,False,1,318423,37,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Andrew Robertson
91,1,False,False,1,319681,37,90,0,0,0,0,0.0,0.0,0.0,0.99,2,Mark Flekken
211,2,False,False,1,319681,37,90,0,0,0,0,0.05,0.05,0.1,1.52,1,Daniel Muñoz Mejía
422,3,False,False,1,319681,37,90,0,0,0,0,0.0,0.01,0.01,1.13,2,Ola Aina
395,4,False,False,1,319681,37,90,0,0,0,0,0.18,0.02,0.2,0.64,1,Dan Burn
17,5,False,False,1,319681,37,75,0,0,0,1,0.06,0.28,0.34,1.54,3,Bukayo Saka
514,6,False,False,1,319681,37,90,1,0,1,0,0.16,0.03,0.19,1.96,8,Jarrod Bowen
394,7,False,False,1,319681,37,90,0,0,0,0,0.29,0.14,0.43,0.64,2,Bruno Guimarães Rodriguez Moura
99,8,False,False,1,319681,37,90,1,0,0,0,0.99,0.09,1.08,0.99,5,Bryan Mbeumo
617,9,False,False,1,319681,37,82,0,0,0,0,0.42,0.02,0.44,1.51,2,Francisco Evanilson de Lima Barbosa
58,10,False,False,1,319681,37,85,0,1,0,1,0.22,0.37,0.59,0.51,5,Ollie Watkins
541,11,False,False,1,319681,37,23,0,0,0,0,0.21,0.03,0.24,0.56,1,Matheus Santos Carneiro da Cunha
383,12,False,False,1,319681,37,90,0,0,0,0,0.0,0.01,0.01,0.82,2,André Onana
36,13,False,False,1,319681,37,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Lucas Digne
57,14,False,False,1,319681,37,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Youri Tielemans
409,15,False,False,1,319681,37,90,0,0,0,0,0.07,0.05,0.12,0.64,2,Tino Livramento
47,1,False,False,1,295362,38,45,0,0,0,0,0.0,0.0,0.0,1.11,-2,Emiliano Martínez Romero
415,2,False,False,1,295362,38,90,0,0,0,0,0.41,0.04,0.45,0.99,1,Fabian Schär
350,3,False,False,1,295362,38,90,0,0,2,1,0.16,0.04,0.2,1.74,8,Joško Gvardiol
580,4,False,False,1,295362,38,12,0,1,0,0,0.0,0.01,0.01,0.02,4,Dean Huijsen
54,5,False,False,1,295362,38,83,0,0,0,0,0.0,0.01,0.01,1.99,1,Morgan Rogers
182,6,False,False,1,295362,38,90,0,0,0,1,0.01,0.47,0.48,1.35,3,Cole Palmer
135,7,False,False,1,295362,38,90,0,0,0,0,0.12,0.32,0.44,1.95,2,Yankuba Minteh
106,8,False,False,1,295362,38,79,0,0,0,0,0.1,0.05,0.15,0.96,2,Kevin Schade
398,9,False,False,1,295362,38,45,0,0,0,0,0.02,0.02,0.04,0.24,1,Anthony Gordon
401,10,False,False,1,295362,38,90,0,0,0,0,0.17,0.03,0.2,0.99,2,Alexander Isak
